prname,page2,price,authnumber,sizeInch,color_material,accessories,outside_condition,inside_condition,other,smell,product_nr
LOUIS VUITTON Alma Hand Bag Monogram White Multi-Color M92647,/collections/louis-vuitton/products/ao08880,"148,000",FL 0064,"W 12.2 "" x H 9.1 "" x D 6.3 ""
Handle Drop. 3.5 ""","White, etc
/ Monogram Multi-Color Canvas, Leather",-,"There is feeling of used.
Leather and handle is stain, suntanned and scuff.",There is feeling of used.,-,-,AO08880
LOUIS VUITTON ALMA HAND BAG PURSE BROWN EPI M52143,/collections/louis-vuitton/products/ao08879,"89,800",MI 1929,"W 12.0 "" x H 9.4 "" x D 6.5 ""
Handle Drop. 3.1 ""","Brown
/ Epi Leather, Leather",-,"There is feeling of used.
Corner is minor scratches and dirt.
There is lose shape.","There is feeling of used, dirt.",-,Strong smell of cigarettes.,AO08879
LOUIS VUITTON NEO CABBY MM 2WAY HAND BAG MONOGRAM DENIM M95349,/collections/louis-vuitton/products/ao08830,"198,000",VI 2097,"W 15.7 x H 10.2 x D 5.9 ""
Handle Drop. 5.1 ""
Shoulder Drop. 8.7 - 9.8 ""","Indigo
/
Monogram Denim, Leather","Shoulder Strap, Dust Bag",Very good condition.,Very good condition.,-,-,AO08830
LOUIS VUITTON ALMA HAND BAG BLUE EPI LEATHER M52145,/collections/louis-vuitton/products/ao08817,"89,800",AR 0996,"W 12.0 x H 9.4 x D 6.3 ""
Handle Drop. 3.5 ""","Blue/ Epi Leather, Leather",Dust Bag,"There is a little feeling of use, but good condition.","There is a little feeling of use, but good condition.",-,-,AO08817
LOUIS VUITTON MONCEAU 2WAY HAND BAG SATCHEL BLACK EPI M52122,/collections/louis-vuitton/products/ao08550,"198,000",SR 0034,"W 11.0 x H 8.7 x D 2.0 ""
Handle Drop. 1.2 ""
Shoulder Drop. 18.9 - 22.4 ""","Black
/ Epi Leather, Leather","Dust Bag, Key*2, Manual, Shoulder Strap","There is minor scuff, Very good condition.","Zipper pocket has minor dirt, Very good condition.",-,-,AO08550
LOUIS VUITTON CARTOUCHIERE GM SHOULDER BAG MONOGRAM M51252,/collections/louis-vuitton/products/ao08523,"118,000",SL 0971,"W 9.8 x H 8.9 x D 3.0 ""
Shoulder Drop. 11.8 - 22.0 ""","Brown
/ Monogram Canvas, Leather",Dust Bag,"There is a little feeling of use, good condition.

Leather part has scuff and minor suntanned.",Very good condition.,-,-,AO08523
LOUIS VUITTON SPEEDY 30 HAND BAG DAMIER CANVAS LEATHER N41531,/collections/louis-vuitton/products/ao08514,"118,000",AA 2137,"W 12.2 x H 8.7 x D 7.1 ""
Handle Drop. 3.1 ""","Brown
/ Damier Canvas, Leather",-,"There is minor dirt, Very good condition.",Very good condition.,-,Smell of perfume.,AO08514
LOUIS VUITTON ALMA HAND BAG ZIPANG GOLD EPI M52148,/collections/louis-vuitton/products/ao08512,"89,800",AR 0978,"W 12.0 x H 9.4 x D 6.3 ""
Handle Drop. 3.1 ""","Zipang Gold/ Epi Leather, Leather",-,"There is a little feeling of use, good condition.","There is minor scuff, good condition.",-,-,AO08512
LOUIS VUITTON POCHE DOCUMENTS CASE CLUTCH BAG MONOGRAM M53456,/collections/louis-vuitton/products/ao08398,"49,800",844,"W 15.0 "" x H 11.0 "" x D 1.2 ""","Brown
/ Monogram Canvas, Leather",-,There is feeling of use. Corner is minor scuff.,"There is feeling of use, scuff and minor peeled.",-,-,AO08398
LOUIS VUITTON Neverfull MM Shoulder Tote Bag Monogram Waves M40684,/collections/louis-vuitton/products/ao08396,"348,000",SP 0956,"W 12.6 "" x H 11.0 "" x D 6.3 ""
Strap Drop. 7.9 ""","Brown, White
/ Monogram waves canvas, Leather",Dust Bag,"Leather and shoulder is suntanned and dirt, Very good condition.",Very good condition.,-,-,AO08396
LOUIS VUITTON NOE DRAWSTRING SHOULDER BAG PURSE RED EPI M44007,/collections/louis-vuitton/products/ao08395,"98,000",SP 0998,"W 10.4 "" x H 13.0 "" x D 7.5 ""
Strap Drop. 10.2 - 13.4 ""","Red
/ Epi Leather, Leather",Dust Bag,"Shoulder and leather is scuff and mold, good condition.",Very good condition.,-,-,AO08395
LOUIS VUITTON POCHETTE HOMME CLUTCH BLACK EPI M52522,/collections/louis-vuitton/products/ao08307,"49,800",SR 1001,"W 10.2 "" x H 7.1 "" x D 2.0 ""","Black
/
Epi Leather, Leather",-,"There is a little feeling of use, scuff.","There is minor dirt, good condition.",-,-,AO08307
LOUIS VUITTON ALMA HAND BAG MONOGRAM M51130,/collections/louis-vuitton/products/ao08230,"98,000",BA 0937,"W 12.0 x H 9.4 x D 6.3 ""
Handle Drop. 3.5 ""","Brown
/
Monogram Canvas, Leather",Dust Bag,"Leather part has scuff and minor suntanned, good condition.",Very good condition.,-,-,AO08230
LOUIS VUITTON KEEPALL 50 TRAVEL HAND BAG MONOGRAM GRAFFITI M92197,/collections/louis-vuitton/products/ao08181,"498,000",FL 0051,"W 20.1 "" x H 11.8 "" x D 8.7 ""
Handle Drop. 3.5 ""","Brown, White
/ Monogram Graffiti Canvas, Leather","Handle Holder, Name Tag","Leather is minor crack, stain and minor suntanned.

Handle is scuff and black stain.

Print is scuff.","There is a little feeling of use, good condition.",-,Smell of perfume.,AO08181
LOUIS VUITTON ELLIPSE MM HAND BAG MONOGRAM M51126,/collections/louis-vuitton/products/ao08179,"98,000",MI 1000,"W 10.0 x H 13.0 x D 2.8 ""
Handle Drop. 3.9 ""","Brown
/ Monogram Canvas, Leather",-,"There is a little feeling of use, good condition.

Leather part has scuff, suntanned and dirt.","There is minor dirt, good condition.",-,Strong smell of dusty.,AO08179
LOUIS VUITTON NOE DRAWSTRING SHOULDER BAG BLUE EPI M44005,/collections/louis-vuitton/products/ao08106,"108,000",AR 0955,"W 10.4 x H 13.0 x D 7.5 ""
Shoulder Drop. 9.4 - 11.0 ""","Blue/ Epi Leather, Leather",-,"Edge of strap has dirt, Very good condition.","There is scuff and minor dirt, good condition.",-,Smell of perfume.,AO08106
LOUIS VUITTON NOE DRAWSTRING SHOULDER BAG BLUE EPI M44005,/collections/louis-vuitton/products/ao08013,"89,800",AR 1924,"W 10.6 x H 13.2 x D 7.1 ""
Shoulder Drop. 10.2 - 12.2 ""","Blue
/ Epi Leather, Leather",Dust Bag,"Metal fittings has scuff and dirt, good condition.","There is a little feeling of use, good condition.",-,-,AO08013
LOUIS VUITTON KEEPALL 55 TRAVEL HAND BAG MONOGRAM M41424,/collections/louis-vuitton/products/ao07808,"79,800",MI 8909,"W 22.0 x H 11.8 x D 9.8 ""
Handle Drop. 4.3 ""","Brown/ Monogram Canvas, Leather","Handle Holder, Name Tag","There is a little feeling of use.

Leather part has scuff, minor suntanned and stains.

One side of zipper top is minor stiff.","There is scuff and minor dirt, good condition.",-,-,AO07808
LOUIS VUITTON KEEPALL 45 TRAVEL HAND BAG MONOGRAM M41428,/collections/louis-vuitton/products/ao07807,"89,800",FL 0013,"W 18.1 x H 10.2 x D 8.1 ""
Handle Drop. 4.3 ""","Brown/ Monogram Canvas, Leather",Dust Bag,"There is a little feeling of use, good condition.

Monogram canvas is dirt. Leather part has scuff and stains.","There is scuff and wrinkle, good condition.",-,-,AO07807
LOUIS VUITTON ALIZE 24 HEURES 2WAY TRAVEL HAND BAG MONOGRAM M41399,/collections/louis-vuitton/products/ao07805,"128,000",VI 0073,"W 18.5 "" x H 14.2 "" x D 7.5 ""
Handle Drop. 3.5 ""
Strap Drop. 16.9 - 27.2 ""","Brown/ Monogram Canvas, Leather","Shoulder Strap, Name Tag, Handle Holder, Dust Bag","There is feeling of use.

Handle and leather is stain.","There is feeling of use.

Inside is discoloration.",-,Smell of material.,AO07805
LOUIS VUITTON CABAS MEZZO SHOULDER TOTE BAG MONOGRAM M51151,/collections/louis-vuitton/products/ao07798,"138,000",AR 0016,"W 13.8 "" x H 13.0 "" x D 6.3 ""
Strap Drop. 10.2 ""","Brown/ Monogram Canvas, Leather",Dust Bag,"There is feeling of use.

Shoulder and leather is stain and scuff.","There is a little feeling of use, good condition.",-,-,AO07798
LOUIS VUITTON TROUVILLE HAND BAG MONOGRAM M42228,/collections/louis-vuitton/products/ao07732,"98,000",MI 0056,"W 11.0 x H 8.7 x D 4.1 ""
Handle Drop. 3.5 ""","Brown/ Monogram Canvas, Leather","Dust Bag, Box, Padlock(No Keys)","Handle has scuff and minor suntanned, Very good condition.",Very good condition.,-,Strong smell of material.,AO07732
LOUIS VUITTON KEEPALL 45 BANDOULIERE 2WAY TRAVEL HAND BAG MONOGRAM M41418,/collections/louis-vuitton/products/ao07676,"168,000",FL 1023,"W 17.7 x H 10.0 x D 7.9 ""
Handle Drop. 4.3 ""
Shoulder Drop. 17.7 - 20.9 ""","Brown
/ Monogram Canvas, Leather","Shoulder Strap, Handle Holder, Name Tag","Leather part has minor suntanned, good condition.","There is minor dirt, Very good condition.",-,-,AO07676
LOUIS VUITTON AMFAR THREE VANITY STAR SHOULDER BAG MONOGRAM M47275,/collections/louis-vuitton/products/ao07661,"148,000",SL 0091,"W 11.4 x H 11.8 x D 6.7 ""
Shoulder Drop. 7.1 - 10.6 ""","Brown
/ Monogram Canvas, Leather","Card Case, Manual",Leather part has scuff and minor suntanned.,"There is minor dirt, good condition.",-,-,AO07661
LOUIS VUITTON KEEPALL 45 TRAVEL HAND BAG MONOGRAM M41428,/collections/louis-vuitton/products/ao07621,"69,800",SP1920,"W 17.9 "" x H 10.0 "" x D 8.1 ""
Handle Drop. 4.3 ""","Brown
/
Monogram Canvas, Leather",-,"There is feeling of use. Handle has black stain.

Leather has wrinkle. Zipper is stiff.(One side)","There is feeling of use, dirt and stain.",-,-,AO07621
LOUIS VUITTON SAC PLAT HAND TOTE BAG MONOGRAM CHERRY M95010,/collections/louis-vuitton/products/ao07564,"268,000",MI 0045,"W 14.2 x H 15.0 x D 3.5 ""
Handle Drop. 4.3 ""","Brown, Red/ Monogram Cherry Canvas, Leather",Dust Bag,"There is a little feeling of use, good condition.

Leather part has scuff, dirt and stains. Bottom is lose shape.","There is a little feeling of use, good condition.",-,-,AO07564
LOUIS VUITTON SAUMUR 30 MESSENGER SHOULDER BAG MONOGRAM M42256,/collections/louis-vuitton/products/ao07559,"79,800",MB 0071,"W 11.4 x H 9.4 x D 4.7 ""
Shoulder Drop. 19.3 - 22.8 ""","Brown/ Monogram Canvas, Leather",-,"There is feeling of use, Leather part has scuff, suntanned and stains.",There is feeling of use.,-,-,AO07559
LOUIS VUITTON CARTOUCHIERE GM SHOULDER BAG MONOGRAM M51252,/collections/louis-vuitton/products/ao07558,"59,800",SL 0950,"W 10.2 x H 9.1 x D 3.1 ""
Shoulder Drop. 10.2 - 20.1 ""","Brown/ Monogram Canvas, Leather",-,"There is feeling of use, Leather part has scuff, crack, suntanned and stains.","There is a little feeling of use, good condition.",-,Strong smell of material.,AO07558
LOUIS VUITTON SPONTINI 2WAY HAND BAG MONOGRAM M47500,/collections/louis-vuitton/products/ao07513,"148,000",AR 0055,"W 7.9 "" x H 7.9 "" x D 3.1 ""
Handle Drop. 4.7 ""
Strap Drop. 19.7 ""","Brown
/
Monogram Canvas, Leather","Shoulder Strap, Dust Bag",Very good condition.,Very good condition.,-,-,AO07513
LOUIS VUITTON SPONTINI 2WAY HAND BAG MONOGRAM M47500,/collections/louis-vuitton/products/ao07454,"108,000",AR 0024,"W 7.9 "" x H 7.9 "" x D 3.1 ""
Handle Drop. 4.7 ""
Strap Drop. 15.0 ""","Brown
/
Monogram Canvas, Leather","Shoulder Strap, Dust Bag","Handle has crack, good condition.",Very good condition.,-,-,AO07454
LOUIS VUITTON BOITE BOUTEILLES HAND BAG COSMETIC BOX MONOGRAM M21822,/collections/louis-vuitton/products/ao07450,"398,000",-,"W 16.1 "" x H 8.3 "" x D 9.1 ""
Handle Drop. 1.6 ""","Brown
/
Monogram Canvas, Leather","Name Tag, Key*2","There is feeling of use, Handle is suntanned and dirt.

Metal is scratches and dirt.","There is feeling of use, dirt and sticky.",-,-,AO07450
LOUIS VUITTON ALMA HAND BAG MONOGRAM M51130,/collections/louis-vuitton/products/ao07389,"59,800",VI 0997,"W 11.8 x H 9.4 x D 6.3 ""
Handle Drop. 3.5 ""","Brown
/
Monogram Canvas, Leather",Dust Bag,"There is feeling of use, Leather part has scuff, dirt, suntanned and stains.","There is minor dirt, good condition.",-,Little smell of cigarette.,AO07389
LOUIS VUITTON KEEPALL 55 TRAVEL HAND BAG MONOGRAM M41424,/collections/louis-vuitton/products/ao07296,"89,800",MI 8911,"W 21.7 "" x H 11.4 "" x D 9.6 ""
Handle Drop. 4.3 ""","Brown
/
Monogram Canvas, Leather","Handle Holder, Name Tag","There is feeling of use.

Handle and leather is suntanned.","There is a little feeling of use, good condition.",Zipper is stiff.,Smell of perfume.,AO07296
LOUIS VUITTON NOE DRAWSTRING SHOULDER BAG BLUE RED EPI BICOLOR,/collections/louis-vuitton/products/ao07289,"79,800",A21900,"W 10.4 x H 13.0 x D 7.3 ""
Shoulder Drop. 8.7 - 11.8 ""","Blue, Red/ Epi Leather, Leather",-,"There is feeling of use.

Corner and code is scuff. Shoulder is crack.",There is feeling of use.,-,-,AO07289
LOUIS VUITTON Soufflot Hand Bag Black Epi Leather M52222,/collections/louis-vuitton/products/ao07246,"79,800",MI 0937,"W 12.2 "" x H 5.9 "" x D 5.5 ""
Handle Drop. 6.7 ""","Black
/
Epi Leather, Leather","Pouch, Dust Bag","There is a little feeling of use, good condition.

Pouch strap is peeled.","There is a little feeling of use, good condition.",-,-,AO07246
LOUIS VUITTON KEEPALL 60 TRAVEL HAND BAG MONOGRAM M41422,/collections/louis-vuitton/products/ao07210,"89,800",MI 8910,"W 24.0 x H 13.0 x D 10.4 ""
Handle Drop. 4.3 ""","Brown
/
Monogram Canvas, Leather","Name Tag, Handle Holder","There is a little feeling of use, good condition.

Leather part has scuff, suntanned and stains.","There is a little feeling of use, good condition.",One side of zipper top is minor stiff.,Strong smell of perfume.,AO07210
LOUIS VUITTON KEEPALL 60 TRAVEL HAND BAG MONOGRAM M41422,/collections/louis-vuitton/products/ao07123,"108,000",MB 1026,"W 24.0 x H 12.6 x D 10.2 ""
Handle Drop. 4.7 ""","Brown
/
Monogram Canvas, Leather","Name Tag, Handle Holder","There is a little feeling of use, good condition.
Leather part has dirt, minor suntanned and stains.","There is minor dirt, Very good condition.",-,-,AO07123
LOUIS VUITTON KEEPALL 60 TRAVEL HAND BAG MONOGRAM M41422,/collections/louis-vuitton/products/ao07122,"98,000",FL 0063,"W 24.0 x H 12.6 x D 10.4 ""
Handle Drop. 4.7 ""","Brown
/
Monogram Canvas, Leather","Name Tag, Handle Holder","There is a little feeling of use, good condition.
Leather part has dirt, minor suntanned and stains.","There is minor dirt, Very good condition.",-,-,AO07122
LOUIS VUITTON BLOIS CROSS BODY SHOULDER BAG MONOGRAM M51221,/collections/louis-vuitton/products/ao06945,"128,000",BA 0094,"W 9.4 "" x H 7.7 "" x D 4.3 ""
Strap Drop. 16.1 - 19.7 ""","Brown
/
Monogram Canvas, Leather",-,"Leather and shoulder is scuff, dirt and suntanned, good condition.","Pocket is minor sticky, good condition.",-,-,AO06945
LOUIS VUITTON NOE DRAWSTRING SHOULDER BAG MONOGRAM M42224,/collections/louis-vuitton/products/ao06944,"79,800",Unclear due to deterioration.,"W 10.2 "" x H 13.8 "" x D 7.5 ""
Strap Drop. 11.8 - 15.0 ""","Brown
/
Monogram Canvas, Leather",-,"There is feeling of use.

Leather and shoulder is scuff, dirt and suntanned.","There is a little feeling of use, good condition.",-,-,AO06944
LOUIS VUITTON SPEEDY 40 HAND BAG MONOGRAM M41522,/collections/louis-vuitton/products/ao06858,"98,000",SP 1924,"W 15.9 x H 9.8 x D 7.5 ""
Handle Drop. 3.5 ""","Brown
/
Monogram Canvas, Leather",-,"Leather part has scuff, suntanned and stains, good condition.",Very good condition.,-,-,AO06858
LOUIS VUITTON SAC DALMATIAN SHOULDER BAG MONOGRAM MULTI COLOR M92825,/collections/louis-vuitton/products/ao06850,"198,000",-,"W 12.2 x H 7.1 x D 3.5 ""
Shoulder Drop. 8.7 - 9.4 ""","Black, etc
/
Monogram Multi-Color Canvas, Leather, Spawn Fur","Dust Bag, Box, Manual, Cover of Keys, Keys*2","There is feeling of use, Leather part has scuff and stains.","There is a little feeling of use, good condition.",One place of corner is missing metal fittings.(Rivet),-,AO06850
LOUIS VUITTON PEGASE 45 CARRY-ON LUGGAGE TRAVEL BAG DAMIER N23293,/collections/louis-vuitton/products/ao06849,"198,000",SP 0022,"W 13.8 x H 18.1 x D 7.1 ""
Handle Drop. 1.2 ""
Carry Handle Drop. 21.7 ""","Brown
/
Damier Canvas, Leather",-,"There is a little feeling of use, good condition","There is a little feeling of use, Pocket is dirt.",-,-,AO06849
LOUIS VUITTON PACKALL GM 2WAY TRAVEL HAND BAG MONOGRAM M24000,/collections/louis-vuitton/products/ao06833,"128,000",BA 1020,"W 20.9 "" x H 15.0 "" x D 6.3 ""
Handle Drop. 3.5 ""
Strap Drop. 15.7 - 27.2 ""","Brown / Monogram Canvas, Leather","Shoulder Strap, Dust Bag, Padlock, Key*1, Name Tag","There is a little feeling of use, good condition.",There is stain and dirt.,-,-,AO06833
LOUIS VUITTON KEEPALL 55 BANDOULIERE TRAVEL HAND BAG MONOGRAM M41414,/collections/louis-vuitton/products/ao06705,"168,000",DU 3192,"W 21.9 "" x H 12.2 "" x D 9.8 ""
Handle Drop. 4.3 ""
Strap Drop. 13.0 - 20.1 ""","Brown
/
Monogram Canvas, Leather","Name Tag, Handle Holder, Padlock, Keys*2, Shoulder Strap","Monogram canvas is scuff.

Leather is minor suntanned.","There is minor scuff, good condition.","Stamped initials ""T.K"" on Name Tag.",-,AO06705
LOUIS VUITTON NEVERFULL MM SHOULDER TOTE BAG MONOGRAM ROSE M48613,/collections/louis-vuitton/products/ao06671,"328,000",SP 4088,"W 12.6 "" x H 11.4 "" x D 5.9 ""
Strap Drop. 8.3 ""","Brown, Pink
/
Monogram Rose Canvas, Leather",Dust Bag,"Shoulder and leather is minor stain, good condition.","Inside is minor pen mark, good condition.",-,-,AO06671
LOUIS VUITTON AMAZON CROSS BODY SHOULDER BAG PURSE MONOGRAM M45236,/collections/louis-vuitton/products/ao06660,"89,800",TH 0050,"W 5.9 "" x H 8.3 "" x D 3.7 ""
Strap Drop. 18.1 - 21.7 ""","Brown
/
Monogram Canvas, Leather",-,"There is feeling of use, Leather is suntanned, scuff and dirt.

Shoulder leather is suntanned, scuff and minor crack.",There is feeling of use.,Pocket is peeled and crack.,-,AO06660
LOUIS VUITTON SPEEDY 30 HAND BAG MONOGRAM GRAFFITI M93705,/collections/louis-vuitton/products/ao06594,"328,000",AA 4048,"W 12.2 x H 9.1 x D 7.1 ""
Handle Drop. 3.1 ""","Orange, Brown
/ Monogram Graffiti Canvas, Leather","Padlock, Keys*2","Leather part has Minor stain, Very good condition.",Very good condition.,-,-,AO06594
LOUIS VUITTON Danube Shoulder Bag Monogram M45266,/collections/louis-vuitton/products/ao06268,"49,800",SL 1012,"W 6.3 "" x H 8.3 "" x D 2.0 ""
Strap Drop. 19.7 - 22.0 ""","Brown

/
Monogram canvas, Leather",-,"There is feeling of use, Leather part has Discoloration, Rubbed, Stain","There is feeling of use, Dirt",-,-,AO06268
LOUIS VUITTON Keepall Bandouliere 55 Travel Bag Monogram M41414,/collections/louis-vuitton/products/ao06260,"148,000",TH0918,"W 22.0 "" x H 12.6 "" x D 9.8 ""
Handle Drop. 3.5 ""
Strap Drop. 15.7 - 19.7 ""","Brown

/
Monogram canvas, Leather","Shoulder strap, Name tag, Handle holder","There is feeling of use, 
Leather part has Discoloration, Discoloration, Rubbed, Stain, 
Metal fitting has Patina","There is a little feeling of use, good condition.",-,There is smell of perfume.,AO06260
LOUIS VUITTON SAC DEPAULE PM SHOULDER BAG RED EPI M80197,/collections/louis-vuitton/products/ao06229,"79,800",VI 1915,"W 10.4 "" x H 11.4 "" x D 5.7 ""
Strap Drop. 14.2 - 16.1 ""","Red/ Epi Leather, Leather",-,"There is feeling of use, Shoulder has scuff and shapeless.","There is a little feeling of use, good condition.",Snap button metal is crack.,-,AO06229
LOUIS VUITTON NEVERFULL MM SHOULDER TOTE BAG MONOGRAM ROSE M48613,/collections/louis-vuitton/products/ao06225,"298,000",SP 0049,"W 12.6 "" x H 11.4 "" x D 5.9 ""
Strap Drop. 8.3 ""","Brown, Pink
/
Monogram Rose Canvas, Leather",Dust Bag,"Leather part and shoulder has minor suntanned, good condition.",Very good condition.,-,Strong smell of cigarettes.,AO06225
LOUIS VUITTON MONTSOURIS MM BACKPACK BAG MONOGRAM M51136,/collections/louis-vuitton/products/ao06221,"148,000",SP 0070,"W 9.8 "" x H 11.0 "" x D 4.7 ""
Strap. 25.2 - 28.3 ""","Brown/ Monogram Canvas, Leather",-,"There is feeling of use, Shoulder and leather part has scuff and stain.","There is a little feeling of use, good condition.",-,-,AO06221
